Row Labels	Day 5- 23C (Silo 9)	Day 5- 29C (Silo 8)	Day 8- 23C (Silo 9)	Day 8- 29C (Silo 8)
CGI_10027816	3988	38354257	2419649	7394
CGI_10027361	4288214	9408548	9937194	16950927
CGI_10014469	13715525	5841101	17058937	3951409
CGI_10000195	8809354	14652231	8493128	8513518
CGI_10006416		39599725	375647	441552
CGI_10011476	12504353	10093310	1187510	16556563
CGI_10000229	12494529	10086683	1161345	16552325
CGI_10000750	12494529	10086683	1161345	16552325
CGI_10003706	12494529	10086683	1161345	16552325
CGI_10003894	12494529	10086683	1161345	16552325
CGI_10016412	12494529	10086683	1161345	16552325
CGI_10017061	12494529	10086683	1161345	16552325
CGI_10022497	12494529	10086683	1161345	16552325
CGI_10027643	12494529	10086683	1161345	16552325
CGI_10027802	12494529	10086683	1161345	16552325
CGI_10018606	4123	26863816	17449	13382629
CGI_10017392	10806622	12344538	21044	17011275
CGI_10010389	7011358	314189	13434349	19351809
CGI_10018789	4115610	9576821	12278317	14092622
CGI_10015149	831795	13554382	13234459	12337367
CGI_10013947	11661124	16019611	4641159	7421506
CGI_10002446		260353	39198048	198653
CGI_10005434	61039	22999419	9929925	6498718
CGI_10016977	31205	457194	38693677	190049
CGI_10027611	47985	38657247	254615	342797
CGI_10012224	23522992	240841	15186879	316163
CGI_10012225	23522992	240841	15186879	316163
CGI_10004628	2368203	5532078	25281011	6079981
CGI_10023237	6603975	13893035	18483223	
CGI_10025008	4267475	10269139	5637123	18710542
CGI_10000545		18770667	6604337	13451092
CGI_10022967		18770667	6604337	13451092
CGI_10017694	8212976	8743595	10453497	11250310
CGI_10011101	33179438	425350	4374227	406130
CGI_10009705	5082	7465580	40800	30781837
CGI_10013178	10638017	3981583	10070715	13585909
CGI_10016401	19654754	115628	16845388	1530203
CGI_10007281	30087699	7793070	119969	131553
CGI_10014296	30087699	7793070	119969	131553
CGI_10015032	111559	37495336	86951	252132
CGI_10024992		25021839	6894358	5950199
CGI_10005453	19593408	18015825	154077	91844
CGI_10017370		14969512	9800182	13065138
CGI_10018940	5813128	14841223	1951930	15003641
CGI_10017624	4928236	4633764	7531035	20342832
CGI_10013777	15390623	8436397	5999936	7509532
CGI_10027031	6575	16306164	3991178	16992442
CGI_10023025	154207	17833549	5691386	13314724
CGI_10028389	2468432	107013	34170607	73960
CGI_10002516	21166423	57601	6759751	8780528
CGI_10022056	8839	23945056	5663699	7093065
CGI_10025532	8839	23945056	5663699	7093065
CGI_10012735	801755	35483173	92836	254431
CGI_10007071	16128077	820627	19290587	286027
CGI_10019309	2767413	13989497	7539132	12203632
CGI_10011850	70316	36139891	90044	144660
CGI_10018615	948938	35247900	24669	206092
CGI_10027193	12214	36258340	15243	47826
CGI_10011196	12652	89302	35836508	58091
CGI_10027898	194167	13856921	9986610	11592077
CGI_10027901	194167	13856921	9986610	11592077
CGI_10027902	194167	13856921	9986610	11592077
CGI_10025956	5816	9832787	6913184	18785742
CGI_10017165	7807785	8396191	7680439	11599130
CGI_10021214	18477522	1496484	7639768	7826236
CGI_10012570	6883747	13406479	14710070	208592
CGI_10010268	210785	355137	280369	34155392
CGI_10003458	27575	12861358	6426225	15669519
CGI_10007850	27575	12861358	6426225	15669519
CGI_10010795	27575	12861358	6426225	15669519
CGI_10016563	4216	13211369	10510423	10756126
CGI_10016418	1729453	12977286	9678089	10065371
CGI_10014540	2077839	16416995	7040273	8491655
CGI_10013481	7793691	12372426	13295	13828084
CGI_10005157	21637	13741765	19847134	347813
CGI_10020062	4993	21689726	5658	12153227
CGI_10020851	214933	359510	32946034	262308
CGI_10020006	33504888	93700	51612	44327
CGI_10026281	44495	150944	10843364	22599409
CGI_10006237	11128877	14238414	91714	8046340
CGI_10018341	11128877	14238414	91714	8046340
CGI_10004458		14227731	13441018	5692339
CGI_10014503	4829613	10755252	6729111	10987016
CGI_10022309	12870069	53218	20286168	56996
CGI_10014081	132012	5551618	163331	27143543
CGI_10007807	660621	26968074	3335516	1960290
CGI_10002016	8480888	2140099	11802073	10467341
CGI_10011420	2781183	6173004	254415	23475571
CGI_10003636	926059	7319882	4836132	19572639
CGI_10006894	8788	7917684	33570	24473992
CGI_10005095	625378	12752441	4296	19038516
CGI_10003479	15418006	5772345	4783375	6131017
CGI_10011562	4405118	6716417	11881844	8843053
CGI_10013417	3854541	18559519	9115925	154256
CGI_10016510	18391449	10785753	254070	2152330
CGI_10000785	5202424	8811631	7303751	10256003
CGI_10020023	5202424	8811631	7303751	10256003
CGI_10020025	5202424	8811631	7303751	10256003
CGI_10010630	8015058	493433	13135436	9840711
CGI_10022825	6330328	7022920	693834	17382008
CGI_10007892	25236850	3151204	489175	2147096
CGI_10021830	125992	17741448	2131807	11023361
CGI_10006872	7301388	14005287	9297042	278438
CGI_10013943	20903651	207906	9367604	98039
CGI_10004023	4514749	466278	13083239	12353553
CGI_10021421	15253	6915153	2939518	19977831
CGI_10007133	3755	18595021	2295758	8694009
CGI_10007345	5197628	12230832	12057661	90814
CGI_10005709	3392393	3851169	47682	22172865
CGI_10018231	14337901	7669205	5039581	2368007
CGI_10012609		14145446	5090	14968616
CGI_10000135	131342	234319	9581604	19170685
CGI_10015437	4948860	6835324	8607049	8464514
CGI_10023679		157474	12141522	16285885
CGI_10014592	8491	17317	14519845	14020012
CGI_10024657	4609551	13105338	77751	10760679
CGI_10009921	4606	25186593	29008	3259302
CGI_10017345	26534302	736056	328314	871800
CGI_10010231	87134	9300749	8298712	10707420
CGI_10006806	3522	5834189		22329860
CGI_10026693	27777380	183160	29019	111930
CGI_10024233	27635587	145613	165402	59967
CGI_10014382	3483891	1109754	11756153	11389480
CGI_10007872	5461	6156427	11811445	9686772
CGI_10012007	5461	6156427	11811445	9686772
CGI_10017588	5461	6156427	11811445	9686772
CGI_10017589	5461	6156427	11811445	9686772
CGI_10003112		20783039	16798	6784186
CGI_10017857	115691	7489606	1735424	18003657
CGI_10019374	541671	11066719	2397220	13205811
CGI_10020139	5147804	18372554	89077	3588864
CGI_10019012	7549483	8102728	4218649	7326504
CGI_10013630	11520361	6764637	5988494	2655995
CGI_10010085	14102225	2119096	5101968	5291110
CGI_10012920	5447471	7955382	5936037	7242059
CGI_10021771	5447471	7955382	5936037	7242059
CGI_10027052	26164758	172124	83871	122245
CGI_10017774	16476	15410582	11052558	41329
CGI_10019457	932108	10778012	14534169	125723
CGI_10012095	25691385	306857	123120	241654
CGI_10006023	5953	12532624	7722278	5994156
CGI_10022113	25472496	228546	250286	160202
CGI_10002918	3376209	8656920	4371744	9585608
CGI_10025852	4556633	3306252	18003039	43664
CGI_10026703		18707653	4576	6978787
CGI_10009467		123369	4707	25430014
CGI_10019048	6620548	5944637	5292293	7608842
CGI_10010830	24842726	222178	65199	222949
CGI_10001740	8370806	9418253	7037160	49540
CGI_10006116	8370806	9418253	7037160	49540
CGI_10007502	8370806	9418253	7037160	49540
CGI_10012999	8370806	9418253	7037160	49540
CGI_10010166	461527	11048469	2379190	10957409
CGI_10018613	4470119	228490	19624431	276643
CGI_10027619	317036	170507	70304	23802625
CGI_10000986	1469894	6664881	16036306	57981
CGI_10018708	1469894	6664881	16036306	57981
CGI_10001603	24573	10470504	100916	13547247
CGI_10028818	24573	10470504	100916	13547247
CGI_10017168	4346	4075072	86410	19912175
CGI_10022135	2070257	16403741	3027683	2546309
CGI_10001789	14852538	275554	8182665	219288
CGI_10010076	3738110	37104	10309977	9216337
CGI_10028532	2741685	6781216	13974	13591019
CGI_10023808	1691054	1268704	8765532	11360404
CGI_10011252	24998	9297856	7966382	5173696
CGI_10008411	2847549	8046727	3152773	8406401
CGI_10019537	22250849	102097	5204	35804
CGI_10023954	4190466	8249511	1960355	7948627
CGI_10023781	7654	298029	21038	21912491
CGI_10016028	7376012	2846529	6229882	5741366
CGI_10004916	1967555	19830184	5981	314968
CGI_10006348	1967555	19830184	5981	314968
CGI_10026649	346879	7875087	194050	13650055
CGI_10013223	15480235	6417476	16093	117957
CGI_10024842	3150319	3570742	7561962	7468699
CGI_10005088	5635	164804	7611938	13770812
CGI_10006909	12208	10145361	8149677	3093233
CGI_10017739	15782495	1217403	537992	3578260
CGI_10003277	3861	21060786		37794
CGI_10013295		10338575	3914563	6807925
CGI_10025424	6881611	9439357	214567	4515207
CGI_10010718	64914	130519	12825687	7773069
CGI_10012067	9477933	404743	10579425	273983
CGI_10000284	110952	14389746	114670	6002988
CGI_10018931	7156659	251016	9779634	3348930
CGI_10020325	3617082	6029732	6490548	4184570
CGI_10003942	3596124	1177617	2883448	12598144
CGI_10006642		8974786	7776859	3238775
CGI_10027233	6929	7810339	1636656	10250755
CGI_10005115	12470290	96087	6999057	111424
CGI_10028432	72781	305317	4162	19147396
CGI_10023584	5110182	14024003	100999	168043
CGI_10028558		9421601	4079672	5881413
CGI_10019447	16277	6105322	4716398	8185431
CGI_10010756	2547892	4761323	5316872	6064333
CGI_10011325	9366157	2835631	288006	6175899
CGI_10006942	72985	15268957	65267	2975463
CGI_10024363	9356332	1973774	5159366	1720326
CGI_10025239	603738	6927642	4929310	5544672
CGI_10016203	5582	5704304	4771019	7250421
CGI_10028231	1815923	1718077	5283744	8891051
CGI_10011671	4893539	395380	199018	12156573
CGI_10026383	17646	132678	79031	17355313
CGI_10019868		17363911	3656	8927
CGI_10016918	63915	195411	4553244	12433058
CGI_10012376	11044	367605	180536	16640678
CGI_10001281	67246	10475438	6126022	413639
CGI_10008686	1788321	7870018	3540222	3873428
CGI_10028797	9086	8583702	8391278	80223
CGI_10017145		7967657	13695	9024308
CGI_10013577	52342	8601229	1364995	6911997
CGI_10015248	3629167	24769	10442019	2817268
CGI_10010020	16716044	51802	38094	57890
CGI_10003469		13114589	38417	3607796
CGI_10019513	178593	147211	16227331	153818
CGI_10017498	3830	7093281	9769	9511067
CGI_10008448	38839	13680799	2775061	30923
CGI_10008950	45876	5103548	4043464	7324919
CGI_10023601	9438	8748700	13735	7667373
CGI_10009369	17348	4778451	2722710	8875817
CGI_10011447	3119581	4561	13172760	10771
CGI_10002909	16082599	91847	20922	79571
CGI_10019136	8034	146694	4919	16092829
CGI_10013318	15714	134551	15935082	110637
CGI_10009215	210928	408959	7132224	8390230
CGI_10017863		7573324	13275	8530971
CGI_10002243	8176917	7632498	60808	217631
CGI_10002361	775670	5289435	1427140	8355739
CGI_10004665	15355778	166102	63035	197128
CGI_10025758	7723	5014595	3165039	7582240
CGI_10025807	4496363	5040632	2380806	3497337
CGI_10012824	3498044	636503	5621686	5473661
CGI_10008273	355842	4656462	4307450	5793256
CGI_10026290		670309	7686277	6729635
CGI_10012180	402225	1306859	5341164	8004443
CGI_10020909	770411	60595		14149033
CGI_10026654	14035811	378994	209048	284644
CGI_10013986	9217	6441949	2127411	6141218
CGI_10001157	2698248	3974797	1262993	6771650
CGI_10010470	2698248	3974797	1262993	6771650
CGI_10021628	3027850	3868727	7435145	248041
CGI_10016333	326114	758635	492881	12964863
CGI_10013732	3937	14161096		6537
CGI_10006215	2592885	10389173	193201	927850
CGI_10024102	10366	471495	13262132	280934
CGI_10023438	38909	10113653	3408149	254340
CGI_10022757	108416	9094780	4308710	228609
CGI_10008827	2834551	106989	31698	10282199
CGI_10017225	5035960	275855	249119	7347001
CGI_10007211	9196	130051	37500	12615198
CGI_10004575	12170659	220030	69405	230456
CGI_10018695		6034428	8387	6635746
CGI_10006934	125745	6394007	145598	5867560
CGI_10005776	245536	11349365	334939	593225
CGI_10003617	12123334	136532	73509	131601
CGI_10018519	1146661	4359894	35695	6870400
CGI_10020370	24901	6448659	67365	5773513
CGI_10019585	9301	4294536	4114602	3884204
CGI_10001568	657053	11430102		
CGI_10025130		11964312	11062	68482
CGI_10004786	110091	874192	10337875	697157
CGI_10023637	5353972	5270875	679214	572444
CGI_10003941	33954	362114	5132616	6241112
CGI_10010186	4151	8459302		3169844
CGI_10023134	4151	8459302		3169844
CGI_10021468	7167142	1249494	2180471	1020042
CGI_10010711	88140	432918	10517506	483879
CGI_10010015	116030	909568	361217	9989316
CGI_10009860	10385090	233449	325366	339278
CGI_10011710	10385090	233449	325366	339278
CGI_10021643	10385090	233449	325366	339278
CGI_10021640		11040923	45562	135398
CGI_10011054	10497464	422339	57048	230658
CGI_10022445	293998	627159	9558246	415808
CGI_10000121	10573641	148594	78346	87488
CGI_10026542	10290672	172818		144439
CGI_10027265	55569	10218082	94877	90817
CGI_10004982	27020	5615034	4364432	255141
CGI_10007526	27020	5615034	4364432	255141
CGI_10003866		4889225	1117887	4172089
CGI_10022507	1440746	8465100	56241	103506
CGI_10022794	728834	3024763	5840799	141241
CGI_10011713	10858	2144766	7308322	123068
CGI_10016507		125255	11638	9334359
CGI_10026966	260174	3564411	2134636	3218140
CGI_10020630	8380898	266317	274430	223618
CGI_10022545	24420	97375	95490	8542767
CGI_10022795	98599	7968541	439651	229252
CGI_10025487	1801560	578799	3372867	2782505
CGI_10025488	1801560	578799	3372867	2782505
CGI_10002965	7182884	598322	274323	403995
CGI_10019605	65072	88243	91643	8157952
CGI_10000683	85557	1897977	2422777	3905544
CGI_10005690	289306	871180	324172	6690053
CGI_10007770	2951943	55276	4070	5010290
CGI_10009774	2951943	55276	4070	5010290
CGI_10020556	7052952	739637	200247	9914
CGI_10013765	50149	2847303	803386	4185089
CGI_10001026	551828	864517	3757449	2645790
CGI_10021056		7630754	8562	168564
CGI_10024587	277450	2051726	4964182	159581
CGI_10014210	4223682	118980	99010	2980972
CGI_10002654	1608741	347213	2626347	2821689
CGI_10001522	239860	189452	6550415	27807
CGI_10016389	1352175	2353164	709091	2545057
CGI_10020695	2930983	483120	2933538	367126
CGI_10027054	27412	3656752	1203273	1454387
CGI_10022063	31051	5867654	82796	312012
CGI_10005414	25169	162873	6001193	104037
CGI_10016377	5873897	134893	17276	89794
CGI_10007070	54874	66729	5874491	106291
CGI_10015686	3394897	52866	2628904	15565
CGI_10012692		6020460	28200	11702
CGI_10008906	107404	5481854	134425	296396
CGI_10008911	107404	5481854	134425	296396
CGI_10003958		55845	1873608	3785388
CGI_10004467		4380605	4004	1264751
CGI_10003604	45187	187063	5281619	131826
CGI_10002840	19502	671084	1085410	3694835
CGI_10005713	19502	671084	1085410	3694835
CGI_10003943	4872	69047	21008	4918166
CGI_10008445	90250	4609133	113876	139281
CGI_10021347	2589592	40532	2143047	39395
CGI_10026789	1519374	3201492	30146	29034
CGI_10018952	103602	36119	3984	4429337
CGI_10001200		4362045	4212	15203
CGI_10023567	386016	2795316	586324	612218
CGI_10028647	1561077	588916	1045009	871212
CGI_10003967	76433	1476858	2242922	42659
CGI_10023513	826129	301506	582114	2073692
CGI_10005328	57366	941813	72302	2696424
CGI_10026123	3359624	172022	12419	182219
CGI_10006398	1714867	750650	535453	665054
CGI_10007826	1714867	750650	535453	665054
CGI_10025447	81706	160020	3292284	84423
CGI_10005561	117723	2615128	719201	165165
CGI_10014167	3228731	58136	74790	156654
CGI_10025572	3228731	58136	74790	156654
CGI_10001572	620864	991479	1050448	836593
CGI_10016608	2812946	299320	63968	143727
CGI_10005908	32355	493958	177164	2437590
CGI_10006333		876457	1068155	1039011
CGI_10020923	696818	760284	786052	720641
CGI_10007041	1002252	966294	171002	631369
CGI_10009647	93181	1012159	32802	1572014
CGI_10002999	845702	984710	602143	242881
CGI_10007576	1151508	184139	1306374	9759
CGI_10001563	53112	2052030	139673	291772
CGI_10018766	1006597	129688	871851	151267
CGI_10027697	23756	1987920	63223	61472
CGI_10028622	447462	723736	557995	382589
CGI_10001070	228989	538818	435849	882928
CGI_10003593	419691	376594	701202	436830
CGI_10018174	157170	534789	279137	909973
CGI_10010438	1798201	3987	42708	9445
CGI_10004884	250338	846379	321467	379695
CGI_10020341	375657	593327	267614	537005
CGI_10011723	203198	791198	257790	509107
CGI_10021161	13173	506671	165584	583513
CGI_10006105	247524	381688	429804	196986
CGI_10009824	70692	665898	24752	459679
CGI_10007893	255495	388405	136616	375906
CGI_10010636	329378	294943	287324	222832
CGI_10003191	5330	1055939	6427	39570
CGI_10028786	100098	421512	257154	286994
CGI_10016816	65620	478223	181084	315314
CGI_10017607	606373	130844	66936	177235
CGI_10012364	11495	564813	36056	364421
CGI_10016834	76918	303327	239204	275975
CGI_10022261	76918	303327	239204	275975
CGI_10002990	9033	453226	76260	354765
CGI_10026591	8428	272130	283136	318446
CGI_10013306	504859	176885	62010	133044
CGI_10015021	276489	212187	178526	192779
CGI_10018233	16688	354633	191015	272900
CGI_10004110	27509	245642	160111	369132
CGI_10004111	27509	245642	160111	369132
CGI_10022853	21055	246133	134012	380081
CGI_10011810	48896	332436	133089	259027
CGI_10008242	57431	302345	132460	278947
CGI_10001447	128273	204415	193691	222126
CGI_10004227	121288	219390	172355	230219
CGI_10013758	70285	314949	155726	200497
CGI_10008014	45064	325737	90724	262622
CGI_10003854	163493	245288	123527	191271
CGI_10012480		87131	568510	62372
CGI_10012481		87131	568510	62372
CGI_10027098	4763	373409	33005	301238
CGI_10003104	30898	275454	162283	228457
CGI_10003105	30898	275454	162283	228457
CGI_10009239	111290	258320	119884	178614
CGI_10014330		220334	97767	337769
CGI_10026226	92658	47117	482450	9207
CGI_10011058	57141	276563	126076	156273
CGI_10019914	312085	114991	68150	111107
CGI_10019147	133890	162050	129001	175309
CGI_10010097	138461	196772	105024	155386
CGI_10017691	65885	183311	179654	160135
CGI_10022072		293443	62008	208329
CGI_10006273	19336	252990	99281	188842
CGI_10003812	12811	261772	54388	227172
CGI_10010633	39319	196754	81989	207542
CGI_10016857	104189	123600	147940	133948
CGI_10002067	164361	124364	196605	20724
CGI_10009359	164361	124364	196605	20724
CGI_10004098	79871	222936	76803	109416
