PROTID	PROTLEN	ISFWD	DEFLINE	NUMXML	ALL_ID	MAXPW	ALL_PW	ALL_LOCALPW	MAXINIPROB	WT_MAXINIPROB	MAXINIPROBUNIQ	ALL_NUMPEPSTOT	ALL_NUMPEPSUNIQ	ALL_NUMSPECSTOT	ALL_NUMSPECSUNIQ	X2014_AUG_18_QE15B_ID	X2014_AUG_18_QE15B_PW	X2014_AUG_18_QE15B_NUMPEPSTOT	X2014_AUG_18_QE15B_NUMPEPSUNIQ	X2014_AUG_18_QE15B_NUMSPECSTOT	X2014_AUG_18_QE15B_TOTNSAF	X2014_AUG_18_QE15B_NUMSPECSUNIQ	X2014_AUG_18_QE15B_UNIQNSAF	X2014_AUG_18_QE15B_NUMSPECSADJ	X2014_AUG_18_QE15B_ADJNSAF	X2014_AUG_18_QE16_ID	X2014_AUG_18_QE16_PW	X2014_AUG_18_QE16_NUMPEPSTOT	X2014_AUG_18_QE16_NUMPEPSUNIQ	X2014_AUG_18_QE16_NUMSPECSTOT	X2014_AUG_18_QE16_TOTNSAF	X2014_AUG_18_QE16_NUMSPECSUNIQ	X2014_AUG_18_QE16_UNIQNSAF	X2014_AUG_18_QE16_NUMSPECSADJ	X2014_AUG_18_QE16_ADJNSAF	X2014_AUG_18_QE17_ID	X2014_AUG_18_QE17_PW	X2014_AUG_18_QE17_NUMPEPSTOT	X2014_AUG_18_QE17_NUMPEPSUNIQ	X2014_AUG_18_QE17_NUMSPECSTOT	X2014_AUG_18_QE17_TOTNSAF	X2014_AUG_18_QE17_NUMSPECSUNIQ	X2014_AUG_18_QE17_UNIQNSAF	X2014_AUG_18_QE17_NUMSPECSADJ	X2014_AUG_18_QE17_ADJNSAF	X2014_AUG_18_QE18_ID	X2014_AUG_18_QE18_PW	X2014_AUG_18_QE18_NUMPEPSTOT	X2014_AUG_18_QE18_NUMPEPSUNIQ	X2014_AUG_18_QE18_NUMSPECSTOT	X2014_AUG_18_QE18_TOTNSAF	X2014_AUG_18_QE18_NUMSPECSUNIQ	X2014_AUG_18_QE18_UNIQNSAF	X2014_AUG_18_QE18_NUMSPECSADJ	X2014_AUG_18_QE18_ADJNSAF	X2014_AUG_18_QE21_ID	X2014_AUG_18_QE21_PW	X2014_AUG_18_QE21_NUMPEPSTOT	X2014_AUG_18_QE21_NUMPEPSUNIQ	X2014_AUG_18_QE21_NUMSPECSTOT	X2014_AUG_18_QE21_TOTNSAF	X2014_AUG_18_QE21_NUMSPECSUNIQ	X2014_AUG_18_QE21_UNIQNSAF	X2014_AUG_18_QE21_NUMSPECSADJ	X2014_AUG_18_QE21_ADJNSAF	X2014_AUG_18_QE22_ID	X2014_AUG_18_QE22_PW	X2014_AUG_18_QE22_NUMPEPSTOT	X2014_AUG_18_QE22_NUMPEPSUNIQ	X2014_AUG_18_QE22_NUMSPECSTOT	X2014_AUG_18_QE22_TOTNSAF	X2014_AUG_18_QE22_NUMSPECSUNIQ	X2014_AUG_18_QE22_UNIQNSAF	X2014_AUG_18_QE22_NUMSPECSADJ	X2014_AUG_18_QE22_ADJNSAF	X2014_AUG_18_QE23_ID	X2014_AUG_18_QE23_PW	X2014_AUG_18_QE23_NUMPEPSTOT	X2014_AUG_18_QE23_NUMPEPSUNIQ	X2014_AUG_18_QE23_NUMSPECSTOT	X2014_AUG_18_QE23_TOTNSAF	X2014_AUG_18_QE23_NUMSPECSUNIQ	X2014_AUG_18_QE23_UNIQNSAF	X2014_AUG_18_QE23_NUMSPECSADJ	X2014_AUG_18_QE23_ADJNSAF	X2014_AUG_18_QE28_ID	X2014_AUG_18_QE28_PW	X2014_AUG_18_QE28_NUMPEPSTOT	X2014_AUG_18_QE28_NUMPEPSUNIQ	X2014_AUG_18_QE28_NUMSPECSTOT	X2014_AUG_18_QE28_TOTNSAF	X2014_AUG_18_QE28_NUMSPECSUNIQ	X2014_AUG_18_QE28_UNIQNSAF	X2014_AUG_18_QE28_NUMSPECSADJ	X2014_AUG_18_QE28_ADJNSAF	X2014_AUG_18_QE29_ID	X2014_AUG_18_QE29_PW	X2014_AUG_18_QE29_NUMPEPSTOT	X2014_AUG_18_QE29_NUMPEPSUNIQ	X2014_AUG_18_QE29_NUMSPECSTOT	X2014_AUG_18_QE29_TOTNSAF	X2014_AUG_18_QE29_NUMSPECSUNIQ	X2014_AUG_18_QE29_UNIQNSAF	X2014_AUG_18_QE29_NUMSPECSADJ	X2014_AUG_18_QE29_ADJNSAF	X2014_AUG_18_QE30_ID	X2014_AUG_18_QE30_PW	X2014_AUG_18_QE30_NUMPEPSTOT	X2014_AUG_18_QE30_NUMPEPSUNIQ	X2014_AUG_18_QE30_NUMSPECSTOT	X2014_AUG_18_QE30_TOTNSAF	X2014_AUG_18_QE30_NUMSPECSUNIQ	X2014_AUG_18_QE30_UNIQNSAF	X2014_AUG_18_QE30_NUMSPECSADJ	X2014_AUG_18_QE30_ADJNSAF	X2014_AUG_18_QE33_ID	X2014_AUG_18_QE33_PW	X2014_AUG_18_QE33_NUMPEPSTOT	X2014_AUG_18_QE33_NUMPEPSUNIQ	X2014_AUG_18_QE33_NUMSPECSTOT	X2014_AUG_18_QE33_TOTNSAF	X2014_AUG_18_QE33_NUMSPECSUNIQ	X2014_AUG_18_QE33_UNIQNSAF	X2014_AUG_18_QE33_NUMSPECSADJ	X2014_AUG_18_QE33_ADJNSAF	X2014_AUG_18_QE34_ID	X2014_AUG_18_QE34_PW	X2014_AUG_18_QE34_NUMPEPSTOT	X2014_AUG_18_QE34_NUMPEPSUNIQ	X2014_AUG_18_QE34_NUMSPECSTOT	X2014_AUG_18_QE34_TOTNSAF	X2014_AUG_18_QE34_NUMSPECSUNIQ	X2014_AUG_18_QE34_UNIQNSAF	X2014_AUG_18_QE34_NUMSPECSADJ	X2014_AUG_18_QE34_ADJNSAF	X2014_AUG_18_QE35_ID	X2014_AUG_18_QE35_PW	X2014_AUG_18_QE35_NUMPEPSTOT	X2014_AUG_18_QE35_NUMPEPSUNIQ	X2014_AUG_18_QE35_NUMSPECSTOT	X2014_AUG_18_QE35_TOTNSAF	X2014_AUG_18_QE35_NUMSPECSUNIQ	X2014_AUG_18_QE35_UNIQNSAF	X2014_AUG_18_QE35_NUMSPECSADJ	X2014_AUG_18_QE35_ADJNSAF	X2014_AUG_18_QE41_ID	X2014_AUG_18_QE41_PW	X2014_AUG_18_QE41_NUMPEPSTOT	X2014_AUG_18_QE41_NUMPEPSUNIQ	X2014_AUG_18_QE41_NUMSPECSTOT	X2014_AUG_18_QE41_TOTNSAF	X2014_AUG_18_QE41_NUMSPECSUNIQ	X2014_AUG_18_QE41_UNIQNSAF	X2014_AUG_18_QE41_NUMSPECSADJ	X2014_AUG_18_QE41_ADJNSAF	X2014_AUG_18_QE42_ID	X2014_AUG_18_QE42_PW	X2014_AUG_18_QE42_NUMPEPSTOT	X2014_AUG_18_QE42_NUMPEPSUNIQ	X2014_AUG_18_QE42_NUMSPECSTOT	X2014_AUG_18_QE42_TOTNSAF	X2014_AUG_18_QE42_NUMSPECSUNIQ	X2014_AUG_18_QE42_UNIQNSAF	X2014_AUG_18_QE42_NUMSPECSADJ	X2014_AUG_18_QE42_ADJNSAF	X2014_AUG_18_QE43_ID	X2014_AUG_18_QE43_PW	X2014_AUG_18_QE43_NUMPEPSTOT	X2014_AUG_18_QE43_NUMPEPSUNIQ	X2014_AUG_18_QE43_NUMSPECSTOT	X2014_AUG_18_QE43_TOTNSAF	X2014_AUG_18_QE43_NUMSPECSUNIQ	X2014_AUG_18_QE43_UNIQNSAF	X2014_AUG_18_QE43_NUMSPECSADJ	X2014_AUG_18_QE43_ADJNSAF	X2014_AUG_18_QE450_ID	X2014_AUG_18_QE450_PW	X2014_AUG_18_QE450_NUMPEPSTOT	X2014_AUG_18_QE450_NUMPEPSUNIQ	X2014_AUG_18_QE450_NUMSPECSTOT	X2014_AUG_18_QE450_TOTNSAF	X2014_AUG_18_QE450_NUMSPECSUNIQ	X2014_AUG_18_QE450_UNIQNSAF	X2014_AUG_18_QE450_NUMSPECSADJ	X2014_AUG_18_QE450_ADJNSAF	X2014_AUG_18_QE453_ID	X2014_AUG_18_QE453_PW	X2014_AUG_18_QE453_NUMPEPSTOT	X2014_AUG_18_QE453_NUMPEPSUNIQ	X2014_AUG_18_QE453_NUMSPECSTOT	X2014_AUG_18_QE453_TOTNSAF	X2014_AUG_18_QE453_NUMSPECSUNIQ	X2014_AUG_18_QE453_UNIQNSAF	X2014_AUG_18_QE453_NUMSPECSADJ	X2014_AUG_18_QE453_ADJNSAF	X2014_AUG_18_QE46_ID	X2014_AUG_18_QE46_PW	X2014_AUG_18_QE46_NUMPEPSTOT	X2014_AUG_18_QE46_NUMPEPSUNIQ	X2014_AUG_18_QE46_NUMSPECSTOT	X2014_AUG_18_QE46_TOTNSAF	X2014_AUG_18_QE46_NUMSPECSUNIQ	X2014_AUG_18_QE46_UNIQNSAF	X2014_AUG_18_QE46_NUMSPECSADJ	X2014_AUG_18_QE46_ADJNSAF	X2014_AUG_18_QE47_ID	X2014_AUG_18_QE47_PW	X2014_AUG_18_QE47_NUMPEPSTOT	X2014_AUG_18_QE47_NUMPEPSUNIQ	X2014_AUG_18_QE47_NUMSPECSTOT	X2014_AUG_18_QE47_TOTNSAF	X2014_AUG_18_QE47_NUMSPECSUNIQ	X2014_AUG_18_QE47_UNIQNSAF	X2014_AUG_18_QE47_NUMSPECSADJ	X2014_AUG_18_QE47_ADJNSAF	X2014_AUG_18_QE54_ID	X2014_AUG_18_QE54_PW	X2014_AUG_18_QE54_NUMPEPSTOT	X2014_AUG_18_QE54_NUMPEPSUNIQ	X2014_AUG_18_QE54_NUMSPECSTOT	X2014_AUG_18_QE54_TOTNSAF	X2014_AUG_18_QE54_NUMSPECSUNIQ	X2014_AUG_18_QE54_UNIQNSAF	X2014_AUG_18_QE54_NUMSPECSADJ	X2014_AUG_18_QE54_ADJNSAF	X2014_AUG_18_QE55_ID	X2014_AUG_18_QE55_PW	X2014_AUG_18_QE55_NUMPEPSTOT	X2014_AUG_18_QE55_NUMPEPSUNIQ	X2014_AUG_18_QE55_NUMSPECSTOT	X2014_AUG_18_QE55_TOTNSAF	X2014_AUG_18_QE55_NUMSPECSUNIQ	X2014_AUG_18_QE55_UNIQNSAF	X2014_AUG_18_QE55_NUMSPECSADJ	X2014_AUG_18_QE55_ADJNSAF
SRR493637.128809.2_1	173	1	F5WBQHT02G95JM.2 length=520	22	783-br	1.0	1.0	1.0	0.999	1.0	0.999	84	84	4361	4361	315-gz	0.0	48	0	417	860.8928	0	0.0	0	0.0	358-am	0.9997	52	1	299	604.603	1	22.1384	10	145.5175	337-ay	0.999	51	1	313	560.5892	1	19.4283	13	168.2837	376-gi	0.0	50	0	157	382.3484	0	0.0	0	0.0	320-hh	0.0	51	0	211	427.6038	0	0.0	0	0.0	545-hg	0.0	58	0	247	443.86	0	0.0	0	0.0	377-gs	0.0	40	0	152	309.7856	0	0.0	0	0.0	534-ak	0.9999	47	1	174	389.8855	1	20.3834	3	41.1957	313-az	0.9993	52	1	170	336.1447	1	17.5596	3	35.2814	532-au	0.9995	46	1	142	372.4993	1	23.0622	5	76.9102	358-gv	0.0	52	0	207	411.7641	0	0.0	0	0.0	487-bl	0.9957	55	1	204	419.8371	1	18.5807	1	12.0306	634-gp	0.0	49	0	137	342.0937	0	0.0	0	0.0	502-he	0.0	44	0	378	729.4204	0	0.0	0	0.0	500-hg	0.0	45	0	156	383.6996	0	0.0	0	0.0	390-gs	0.0	44	0	124	296.8706	0	0.0	0	0.0	534-s	0.9999	46	1	147	285.8841	1	21.3554	7	98.7333	423-gd	0.0	45	0	121	316.6209	0	0.0	0	0.0	347-aw	0.9993	54	1	179	344.0745	1	19.4584	5	64.5107	397-hm	0.0	50	0	168	314.2668	0	0.0	0	0.0	403-gs	0.0	45	0	117	271.7235	0	0.0	0	0.0	552-hc	0.0	49	0	151	304.6928	0	0.0	0	0.0
SRR493637.31987.2_2	159	1	F5WBQHT01EJSZM.2 length=477	22	783-bs	1.0	1.0	1.0	0.999	1.0	0.999	125	125	7736	7736	315-ai	0.9998	66	1	192	431.2839	1	23.5888	40	635.768	358-uz	0.0	66	0	224	492.8288	0	0.0	0	0.0	337-ck	0.0	70	0	341	664.5133	0	0.0	0	0.0	376-ub	0.0	62	0	209	553.8025	0	0.0	0	0.0	320-cn	0.0	65	0	362	798.209	0	0.0	0	0.0	545-vi	0.0	72	0	416	813.376	0	0.0	0	0.0	377-un	0.0	61	0	381	844.8734	0	0.0	0	0.0	534-aq	0.9999	59	1	372	906.9426	1	22.1782	30	448.2304	313-tu	0.0	56	0	374	804.6331	0	0.0	0	0.0	532-ah	1.0	49	1	319	910.4933	1	25.0928	63	1054.3947	358-um	0.0	57	0	316	683.934	0	0.0	0	0.0	487-aq	0.9999	56	1	432	967.3495	1	20.2167	5	65.4494	634-ag	0.9999	56	1	345	937.3302	1	20.6051	56	798.0406	502-ah	0.9998	64	1	286	600.4836	1	22.2545	24	347.9313	500-ae	0.9999	74	1	218	583.4078	1	21.8369	38	574.2409	390-ur	0.0	59	0	256	666.8596	0	0.0	0	0.0	534-uk	0.0	67	0	521	1102.4511	0	0.0	0	0.0	423-bq	0.0	44	0	307	874.0607	0	0.0	0	0.0	347-uv	0.0	68	0	476	995.5325	0	0.0	0	0.0	397-ay	0.9997	65	1	527	1072.6272	1	21.3258	63	882.0458	403-un	0.0	66	0	368	929.9041	0	0.0	0	0.0	552-ck	0.0	58	0	491	1077.9924	0	0.0	0	0.0
SRR493637.67723.2_1	190	1	F5WBQHT01CZ7KX.2 length=569	22	783-bt	1.0	1.0	1.0	0.999	1.0	0.999	13	13	211	211	315-ao	0.9997	7	1	10	18.7977	1	19.7401	1	13.3009	358-zz	0.0	7	0	9	16.5704	0	0.0	0	0.0	337-ar	0.9997	9	1	11	17.9385	1	17.69	1	11.7867	376-yy	0.0	7	0	10	22.1744	0	0.0	0	0.0	320-av	0.9998	9	1	13	23.9881	1	18.3399	1	12.1142	545-aak	0.0	8	0	12	19.6346	0	0.0	0	0.0	377-zm	0.0	8	0	13	24.1242	0	0.0	0	0.0	534-xn	0.0	6	0	8	16.3219	0	0.0	0	0.0	313-yc	0.0	6	0	8	14.4032	0	0.0	0	0.0	532-xk	0.0	5	0	5	11.9426	0	0.0	0	0.0	358-zj	0.0	7	0	10	18.1122	0	0.0	0	0.0	487-xz	0.0	6	0	8	14.9911	0	0.0	0	0.0	634-yj	0.0	3	0	5	11.3681	0	0.0	0	0.0	502-bb	0.996	7	1	11	19.3273	1	18.6235	1	12.1318	500-am	0.9998	7	1	12	26.8745	1	18.274	1	12.646	390-zp	0.0	6	0	9	19.6192	0	0.0	0	0.0	534-zi	0.0	5	0	9	15.937	0	0.0	0	0.0	423-xa	0.0	5	0	6	14.2955	0	0.0	0	0.0	347-aq	0.9996	9	1	11	19.2524	1	17.7174	1	11.7477	397-ap	0.9999	6	1	7	11.9228	1	17.8464	1	11.7164	403-zl	0.0	8	0	12	25.3755	0	0.0	0	0.0	552-bm	0.9923	8	1	12	22.0475	1	15.656	1	10.6642
SRR493637.190421.2_6	173	1	F5X2MQL02JN2XN.2 length=518	22	783-bu	1.0	1.0	1.0	0.999	1.0	0.999	185	185	3542	3542	315-oy	0.0	78	0	157	324.1251	0	0.0	0	0.0	358-pm	0.0	80	0	170	343.7542	0	0.0	0	0.0	337-ph	0.0	90	0	198	354.6219	0	0.0	0	0.0	376-d	1.0	83	6	170	414.0079	10	216.2894	68	1024.2227	320-ph	0.0	82	0	183	370.8602	0	0.0	0	0.0	545-ad	0.9998	97	1	222	398.9349	1	18.5024	6	73.2557	377-ou	0.0	90	0	197	401.4985	0	0.0	0	0.0	534-ot	0.0	73	0	165	369.719	0	0.0	0	0.0	313-os	0.0	76	0	180	355.9179	0	0.0	0	0.0	532-oe	0.0	61	0	134	351.5134	0	0.0	0	0.0	358-ou	0.0	87	0	187	371.9801	0	0.0	0	0.0	487-op	0.0	79	0	176	362.2124	0	0.0	0	0.0	634-af	0.9999	71	1	152	379.5492	1	18.9376	9	117.8774	502-pl	0.0	85	0	208	401.3742	0	0.0	0	0.0	500-pm	0.0	86	0	174	427.9726	0	0.0	0	0.0	390-d	1.0	92	6	191	457.2764	9	193.9442	65	982.4519	534-oz	0.0	84	0	195	379.234	0	0.0	0	0.0	423-nt	0.0	70	0	131	342.7879	0	0.0	0	0.0	347-ag	0.9997	93	1	209	401.7406	2	38.9168	14	180.6299	397-m	1.0	77	3	174	325.4906	7	137.2003	24	308.8253	403-ot	0.0	82	0	175	406.4241	0	0.0	0	0.0	552-om	0.0	78	0	166	334.9603	0	0.0	0	0.0
SRR493637.210113.2_6	168	1	F5X2MQL02HZ7JP.2 length=504	22	783-bv	1.0	1.0	1.0	0.999	1.0	0.999	4	4	78	78	315-rr	0.0	2	0	4	8.5037	0	0.0	0	0.0	358-sj	0.0	2	0	4	8.3291	0	0.0	0	0.0	337-z	1.0	4	2	6	11.0659	2	40.013	2	26.6603	376-ri	0.0	2	0	3	7.5235	0	0.0	0	0.0	320-rz	0.0	2	0	3	6.2606	0	0.0	0	0.0	545-bl	0.9462	3	1	5	9.2524	1	19.053	1	12.5727	377-rs	0.0	2	0	3	6.2962	0	0.0	0	0.0	534-rc	0.0	2	0	3	6.9222	0	0.0	0	0.0	313-rf	0.0	2	0	2	4.0723	0	0.0	0	0.0	532-qq	0.0	1	0	2	5.4026	0	0.0	0	0.0	358-rr	0.0	2	0	3	6.1452	0	0.0	0	0.0	487-bs	0.9913	3	1	5	10.5964	1	19.1337	1	12.3886	634-rd	0.0	2	0	3	7.7141	0	0.0	0	0.0	502-ap	0.9997	3	1	4	7.9485	1	21.0623	1	13.7205	500-bk	0.989	3	1	5	12.6641	1	20.667	1	14.3021	390-rx	0.0	2	0	3	7.3961	0	0.0	0	0.0	534-rs	0.0	2	0	3	6.008	0	0.0	0	0.0	423-qj	0.0	2	0	3	8.0837	0	0.0	0	0.0	347-sd	0.0	2	0	3	5.9382	0	0.0	0	0.0	397-sd	0.0	2	0	3	5.7789	0	0.0	0	0.0	403-rr	0.0	2	0	3	7.1746	0	0.0	0	0.0	552-bl	0.9932	3	1	5	10.3894	1	17.7062	1	12.0608
SRR493637.45341.2_4	95	1	F5WBQHT01BGL0P.2 length=285	22	783-bw	1.0	1.0	1.0	0.999	1.0	0.999	41	41	1326	1326	315-wr	0.0	18	0	57	214.2942	0	0.0	0	0.0	358-xd	0.0	14	0	56	206.21	0	0.0	0	0.0	337-wv	0.0	19	0	67	218.5233	0	0.0	0	0.0	376-wg	0.0	20	0	60	266.093	0	0.0	0	0.0	320-bn	0.9879	14	1	58	214.0472	1	36.6798	2	48.4568	545-xq	0.0	20	0	72	235.6156	0	0.0	0	0.0	377-ws	0.0	19	0	67	248.6652	0	0.0	0	0.0	534-vf	0.0	11	0	52	212.1845	0	0.0	0	0.0	313-ae	1.0	13	2	59	212.4476	2	63.9537	3	64.2494	532-bl	0.9949	10	1	44	210.1901	1	41.9974	2	56.023	358-wt	0.0	22	0	67	242.7032	0	0.0	0	0.0	487-vp	0.0	13	0	53	198.6319	0	0.0	0	0.0	634-vx	0.0	10	0	42	190.9837	0	0.0	0	0.0	502-wx	0.0	15	0	73	256.5261	0	0.0	0	0.0	500-wu	0.0	13	0	55	246.3496	0	0.0	0	0.0	390-wx	0.0	20	0	69	300.8272	0	0.0	0	0.0	534-wr	0.0	17	0	65	230.2017	0	0.0	0	0.0	423-ut	0.0	9	0	30	142.9546	0	0.0	0	0.0	347-xb	0.0	19	0	70	245.0304	0	0.0	0	0.0	397-bk	0.9963	14	1	54	183.9524	2	71.3854	3	70.2984	403-wu	0.0	22	0	70	296.0479	0	0.0	0	0.0	552-bf	0.9975	13	1	54	198.4273	1	31.312	2	42.657
SRR493637.178080.2_1	165	1	F5X2MQL02G2L9Z.2 length=496	22	783-bx	1.0	1.0	1.0	0.999	1.0	0.999	241	241	5604	5604	315-ni	0.0	109	0	218	471.8801	0	0.0	0	0.0	358-ks	0.0	109	0	238	504.5895	0	0.0	0	0.0	337-nr	0.0	118	0	265	497.6321	0	0.0	0	0.0	376-dm	0.0	119	0	241	615.3736	0	0.0	0	0.0	320-nr	0.0	117	0	234	497.2069	0	0.0	0	0.0	545-ac	0.9998	131	1	296	557.7029	1	19.3994	9	115.2113	377-nh	0.0	122	0	277	591.9153	0	0.0	0	0.0	534-kj	0.0	100	0	238	559.1483	0	0.0	0	0.0	313-aq	0.9999	94	1	234	485.1269	1	18.4109	11	135.6375	532-z	1.0	89	1	205	563.8364	2	48.3607	13	209.6617	358-ap	0.9988	118	1	263	548.5245	1	19.6836	11	144.1113	487-al	0.9999	106	1	234	504.9271	1	19.4816	4	50.4555	634-mz	0.0	95	0	197	515.7662	0	0.0	0	0.0	502-ee	0.0	110	0	247	499.7413	0	0.0	0	0.0	500-eg	0.0	117	0	220	567.3507	0	0.0	0	0.0	390-dt	0.0	119	0	337	845.936	0	0.0	0	0.0	534-dw	0.0	129	0	425	866.6101	0	0.0	0	0.0	423-dj	0.0	86	0	208	570.663	0	0.0	0	0.0	347-eo	0.0	123	0	368	741.6679	0	0.0	0	0.0	397-eo	0.0	109	0	357	700.196	0	0.0	0	0.0	403-nd	0.0	120	0	261	635.5417	0	0.0	0	0.0	552-ef	0.0	99	0	284	600.8495	0	0.0	0	0.0
SRR493637.81600.2_6	171	1	F5WBQHT02F9XTV.2 length=512	22	783-by	1.0	1.0	1.0	0.999	1.0	0.999	152	152	4103	4103	315-abn	0.0	62	0	395	825.0117	0	0.0	0	0.0	358-aca	0.0	80	0	289	591.217	0	0.0	0	0.0	337-bm	0.9773	72	1	309	559.8979	1	19.6555	11	144.0593	376-aas	0.0	58	0	146	359.7183	0	0.0	0	0.0	320-abj	0.0	68	0	186	381.3485	0	0.0	0	0.0	545-ack	0.0	72	0	270	490.8658	0	0.0	0	0.0	377-abj	0.0	66	0	168	346.3992	0	0.0	0	0.0	534-zb	0.0	60	0	160	362.7086	0	0.0	0	0.0	313-zu	0.0	62	0	153	306.0686	0	0.0	0	0.0	532-bf	0.9973	51	1	122	323.7777	1	23.3319	5	77.8097	358-abj	0.0	57	0	211	424.6299	0	0.0	0	0.0	487-bc	0.9991	70	1	197	410.1729	1	18.798	6	73.0277	634-aad	0.0	53	0	130	328.4111	0	0.0	0	0.0	502-ar	0.9995	73	1	170	331.883	1	20.6928	18	242.6363	500-abd	0.0	76	0	149	370.7687	0	0.0	0	0.0	390-abm	0.0	63	0	122	295.4985	0	0.0	0	0.0	534-abk	0.0	69	0	156	306.9356	0	0.0	0	0.0	423-ym	0.0	51	0	107	283.2618	0	0.0	0	0.0	347-abo	0.0	71	0	197	383.1031	0	0.0	0	0.0	397-abf	0.0	72	0	172	325.5125	0	0.0	0	0.0	403-abm	0.0	59	0	141	331.2916	0	0.0	0	0.0	552-bq	0.9866	65	1	163	332.7537	1	17.3955	6	71.095
SRR493637.88504.2_3	168	1	F5WBQHT02HZJX2.2 length=505	22	783-bz	1.0	1.0	1.0	0.999	1.0	0.999	179	179	10057	10057	315-ach	0.0	101	0	429	912.0258	0	0.0	0	0.0	358-acv	0.0	111	0	476	991.158	0	0.0	0	0.0	337-abx	0.0	100	0	488	900.03	0	0.0	0	0.0	376-abp	0.0	73	0	299	749.8384	0	0.0	0	0.0	320-ace	0.0	90	0	514	1072.6525	0	0.0	0	0.0	545-adh	0.0	94	0	560	1036.2723	0	0.0	0	0.0	377-ach	0.0	83	0	457	959.115	0	0.0	0	0.0	534-bt	0.9909	82	1	448	1033.7195	1	20.99	72	1018.1232	313-aaq	0.0	84	0	510	1038.447	0	0.0	0	0.0	532-zt	0.0	70	0	406	1096.7306	0	0.0	0	0.0	358-acc	0.0	76	0	386	790.6828	0	0.0	0	0.0	487-aad	0.0	94	0	611	1294.8776	0	0.0	0	0.0	634-as	0.9976	70	1	459	1180.2501	1	19.5012	110	1483.6022	502-acd	0.0	96	0	496	985.6089	0	0.0	0	0.0	500-aca	0.0	109	0	471	1192.9562	0	0.0	0	0.0	390-aci	0.0	75	0	269	663.1848	0	0.0	0	0.0	534-az	0.9762	82	1	433	867.1562	1	21.991	80	1161.9628	423-zf	0.0	67	0	369	994.3	0	0.0	0	0.0	347-aci	0.0	92	0	493	975.8504	0	0.0	0	0.0	397-aby	0.0	90	0	540	1040.2071	0	0.0	0	0.0	403-ay	0.9915	78	1	421	1006.8396	1	19.2267	129	1645.6566	552-bi	0.9954	88	1	608	1263.3557	1	17.7062	78	940.739
SRR493637.123373.2_1	166	1	F5WBQHT02J4N2A.2 length=497	22	783-c	1.0	1.0	1.0	0.999	1.0	0.999	17	17	811	811	315-d	1.0	6	5	7	15.0608	6	135.5648	6	91.3438	358-i	1.0	6	5	8	16.8588	6	138.432	6	90.9923	337-n	1.0	5	3	11	20.532	6	121.4852	6	80.9446	376-m	1.0	4	2	7	17.7662	4	90.164	4	62.789	320-q	1.0	4	3	6	12.6721	3	62.9743	3	41.597	545-f	1.0	7	5	10	18.7278	8	154.2606	8	101.7931	377-f	1.0	6	4	13	27.6121	7	158.806	8	117.1895	534-g	1.0	6	5	18	42.0338	6	127.4576	7	100.1768	313-ab	1.0	3	2	6	12.3642	2	36.6	2	24.5128	532-d	1.0	6	5	18	49.2093	7	168.2427	8	128.2454	358-f	1.0	7	5	9	18.6577	7	136.9553	7	91.1547	487-k	1.0	6	4	7	15.0137	4	77.4568	4	50.1516	634-d	1.0	6	4	8	20.8186	4	78.9447	4	54.5992	502-f	1.0	5	4	12	24.1327	7	149.2126	7	97.2007	500-c	1.0	6	5	13	33.3233	7	146.4122	8	115.7949	390-b	1.0	8	7	111	276.9532	9	202.1226	27	425.3043	534-b	1.0	7	6	162	328.3414	8	178.0472	38	558.5821	423-e	1.0	6	5	50	136.3522	6	115.22	11	150.2917	347-d	1.0	8	7	113	226.3685	9	182.5103	20	268.924	397-e	1.0	6	5	138	269.0335	7	142.9859	20	268.2067	403-a	1.0	8	7	25	60.5089	9	175.125	11	142.018	552-q	1.0	4	3	59	124.0724	3	53.7585	6	73.2364
SRR493637.39380.2_5	175	1	F5WBQHT01AJQS7.2 length=526	22	783-ca	1.0	1.0	1.0	0.999	1.0	0.999	146	146	8408	8408	315-vv	0.0	86	0	609	1242.9062	0	0.0	0	0.0	358-wi	0.0	84	0	581	1161.4039	0	0.0	0	0.0	337-aa	1.0	82	2	668	1182.728	2	38.4125	56	716.6296	376-vn	0.0	70	0	324	780.0326	0	0.0	0	0.0	320-wa	0.0	90	0	459	919.5595	0	0.0	0	0.0	545-wv	0.0	89	0	508	902.4451	0	0.0	0	0.0	377-vz	0.0	58	0	410	826.0562	0	0.0	0	0.0	534-up	0.0	79	0	370	819.5919	0	0.0	0	0.0	313-va	0.0	85	0	437	854.2143	0	0.0	0	0.0	532-ai	1.0	73	1	284	736.4843	1	22.7986	13	197.6811	358-vx	0.0	76	0	446	877.0434	0	0.0	0	0.0	487-uv	0.0	88	0	409	832.1125	0	0.0	0	0.0	634-vf	0.0	80	0	247	609.7187	0	0.0	0	0.0	502-wd	0.0	75	0	612	1167.4697	0	0.0	0	0.0	500-wb	0.0	80	0	293	712.4304	0	0.0	0	0.0	390-wc	0.0	65	0	173	409.4488	0	0.0	0	0.0	534-v	0.9999	69	1	215	413.3511	1	21.1113	6	83.6613	423-uc	0.0	72	0	202	522.5329	0	0.0	0	0.0	347-wh	0.0	86	0	283	537.7668	0	0.0	0	0.0	397-wb	0.0	90	0	358	662.034	0	0.0	0	0.0	403-vz	0.0	72	0	182	417.8504	0	0.0	0	0.0	552-uv	0.0	87	0	333	664.2591	0	0.0	0	0.0
